595,The Script,"248,625,149"
596,Joel Adams,"248,234,456"
597,Brooks,"247,101,746"
598,Chris Stapleton,"247,022,399"
599,Ella Henderson,"247,017,353"
600,Vald,"245,274,755"
601,Trettmann,"244,454,179"
602,Farid Bang,"243,682,748"
603,Kent Jones,"242,475,900"
604,Marama,"241,720,939"
605,Frank Sinatra,"239,546,490"
606,Chivv,"239,352,010"
607,SCH,"238,272,076"
608,Vigiland,"237,799,939"
609,Mon Laferte,"237,760,541"
610,Nengo Flow,"237,654,043"
611,Burak Yeter,"236,909,954"
612,Lucas Lucco,"236,544,737"
613,ILLENIUM,"236,416,917"
614,Heuss L'enfoiré,"236,221,422"
615,Pineapple StormTv,"236,040,507"
616,James Blake,"235,763,429"
617,Tropkillaz,"235,119,063"
618,Dilsinho,"235,061,653"
619,Nate Dogg,"234,851,284"
620,Tedua,"234,102,281"
621,TINI,"233,877,068"
622,Shindy,"233,716,466"
623,Lomepal,"233,617,994"
624,El Chacal,"233,519,929"
625,Silk City,"233,491,333"
626,Vitão,"232,594,408"
627,Brenda Lee,"232,422,281"
628,MC Fioti,"231,382,680"
629,Fedez,"229,515,554"
630,AJ Tracey,"229,199,201"
631,Lazza,"229,096,222"
632,Ben Fero,"228,251,227"
633,Burna Boy,"227,554,713"
634,Dimitri Vegas & Like Mike,"226,825,903"
635,JVG,"225,688,932"
636,Danelle Sandoval,"224,820,234"
637,León Larregui,"224,412,516"
638,NEIKED,"223,768,799"
639,Elley Duhé,"223,094,131"
640,Andy Williams,"223,028,214"
641,T.I.,"222,534,798"
642,Dante Klein,"221,870,222"
643,Lil Xan,"221,742,075"
644,AlunaGeorge,"221,633,362"
645,Juhn,"220,121,047"
646,Jay Rock,"219,728,253"
647,Christina Aguilera,"219,706,452"
648,Greeicy,"219,440,758"
649,Leslie Grace,"218,342,405"
650,Alejandro Sanz,"218,287,623"
651,Nile Rodgers,"216,792,824"
652,Mc Davi,"215,900,579"
653,Timeflies,"214,932,810"
654,SFB,"213,985,024"
655,Leo Santana,"213,612,048"
656,Ella Mai,"212,716,472"
657,J Hus,"212,305,259"
658,Juliander,"212,299,138"
659,Emis Killa,"211,895,826"
660,Not3s,"211,526,948"
661,Roméo Elvis,"211,494,436"
662,Jon Z,"211,279,896"
663,Mula B,"210,113,299"
664,Rich Music LTD,"209,893,379"
665,Kraantje Pappie,"209,596,740"
666,IAmChino,"209,548,080"
667,Rob $tone,"209,500,655"
668,Luis Figueroa,"209,487,848"
669,Belinda,"209,261,407"
670,Verdine White,"208,478,579"
671,Paloma Mami,"208,328,006"
672,El Alfa,"208,127,229"
673,Einár,"207,961,249"
674,Echosmith,"207,869,005"
675,Orelsan,"207,298,648"
676,Alle Farben,"206,381,855"
677,Tinie Tempah,"205,837,121"
678,R3HAB,"205,746,319"
679,David Bisbal,"204,891,395"
680,Reykon,"204,514,119"
681,Vitor Kley,"204,405,279"
682,Rkomi,"204,046,277"
683,J. Davi$,"203,382,944"
684,Spooks,"203,382,944"
685,The Lumineers,"203,004,705"
686,TWICE,"202,826,147"
687,Shaggy,"201,875,026"
688,Dopebwoy,"201,841,814"
689,Snelle,"201,236,223"
690,Natalia Lafourcade,"201,065,878"
691,Kina,"200,683,298"
692,Ozzy Osbourne,"200,286,611"
693,Lexa,"200,121,327"
694,IZA,"200,010,436"
695,Yxng Bane,"199,165,207"
696,SBMG,"197,559,390"
697,MC Lan,"197,407,200"
698,Petit Biscuit,"197,038,447"
699,Melendi,"196,156,632"
700,Dark Polo Gang,"196,049,105"
701,Band Aid,"195,187,845"
702,ALMA,"195,133,404"
703,Bobby Helms,"194,771,626"
704,Don Patricio,"194,704,629"
705,Bizarrap,"194,438,751"
706,Rich Homie Quan,"194,083,854"
707,Maes,"193,663,797"
708,Marcos & Belutti,"193,363,254"
709,Charly Black,"192,940,238"
710,DrefGold,"192,612,708"
711,E-40,"191,790,226"
712,LEA,"191,629,720"
713,Majid Jordan,"191,200,865"
714,Cartel De Santa,"190,296,596"
715,Mac Miller,"190,291,760"
716,Aitch,"189,438,551"
717,NOTD,"189,292,549"
718,Calboy,"188,117,552"
719,Olexesh,"186,735,863"
720,Britney Spears,"186,628,731"
721,Molly Sandén,"186,554,060"
722,Gringo,"186,522,153"
723,KESI,"186,508,579"
724,Tungevaag & Raaban,"186,055,456"
725,Luche,"185,907,599"
726,Izi,"185,549,308"
727,Kaaris,"185,328,981"
728,Miami Yacine,"185,048,620"
729,Cashmere Cat,"184,296,337"
730,Yasmin Santos,"184,279,603"
731,Matuê,"184,136,815"
732,Arijit Singh,"183,955,574"
733,Dyo,"183,581,115"
734,Carly Rae Jepsen,"183,500,554"
735,Bedoes,"183,206,962"
736,Pablo Alborán,"183,156,293"
737,RANI,"183,059,281"
738,Gavin James,"182,993,929"
739,SHAED,"182,454,285"
740,Cro,"181,971,880"
741,Broiler,"181,607,017"
742,Miriam Bryant,"181,568,235"
743,1Kilo,"180,995,386"
744,Why Don't We,"179,593,166"
745,Janieck Devy,"177,947,220"
746,Lyanno,"177,649,427"
747,Matt Simons,"177,524,863"
748,A Great Big World,"177,389,463"
749,Quality Control,"177,344,560"
750,Projota,"176,192,231"
751,Abraham Mateo,"175,720,371"
752,Bushido,"173,399,806"
753,Alizzz,"172,975,659"
754,Boomdabash,"172,573,729"
755,Jeremy Zucker,"172,531,192"
756,Trevor Daniel,"172,513,291"
757,Lijpe,"172,407,869"
758,Tiago Iorc,"171,492,400"
759,Jorja Smith,"171,356,706"
760,Thegiornalisti,"171,219,332"
761,La Arrolladora Banda El Limón De Rene Camacho,"171,138,976"
762,Lacrim,"170,750,833"
763,Silentó,"170,735,022"
764,Olly Murs,"170,655,734"
765,Carl Brave,"169,825,488"
766,The 1975,"169,822,240"
767,KitschKrieg,"169,819,762"
768,Idina Menzel,"169,220,762"
769,John Lennon,"168,351,727"
770,Silent Sanctuary,"168,197,764"
771,B. Swanson Quartet,"168,141,464"
772,Maan,"167,771,697"
773,Quebonafide,"166,700,723"
774,The Plastic Ono Band,"166,575,653"
775,The Harlem Community Choir,"166,540,836"
776,Yoko Ono,"166,540,836"
777,Nat King Cole,"166,502,367"
778,Dawid Podsiadło,"166,002,129"
779,Krono,"165,729,411"
780,Luvli,"165,729,411"
781,Aaron Smith,"165,729,411"
782,Kelly Clarkson,"165,725,016"
783,Naughty Boy,"164,694,938"
784,Veronica Maggio,"164,571,170"
785,Yung Felix,"163,699,650"
786,Irama,"161,979,819"
787,Fernando & Sorocaba,"161,873,797"
788,Los Angeles Azules,"161,816,223"
789,Bonn,"161,518,458"
790,Ofenbach,"161,498,700"
791,Naiara Azevedo,"161,430,061"
792,Tee Grizzley,"160,704,725"
793,Tabitha,"160,398,188"
794,Snøw,"159,863,666"
795,Mario Bautista,"159,295,252"
796,Jamie Scott,"159,140,885"
797,Romy Dya,"159,140,885"
