255,Myke Towers - Si Se Da,34,,24,,"721,194","14,699,799"
256,Sean Paul - Contra La Pared,33,,22,,"662,596","14,663,721"
257,J Balvin - Bobo,48,12,3,(x2),"461,984","14,463,254"
258,Farruko - Krippy Kush,34,4,5,,"970,770","14,329,314"
259,The Chainsmokers - Something Just Like This,63,,27,,"450,102","14,299,261"
260,Lit Killah - Si Te Vas,41,,20,,"642,652","14,266,843"
261,Cosculluela - Manicomio,54,,17,,"553,318","14,253,476"
262,Marama - No te vayas,77,7,9,,"462,846","14,162,368"
263,Lit Killah - Bufón,38,4,8,,"761,674","14,123,429"
264,Duki - Hitboy,28,2,6,,"1,281,761","14,061,818"
265,DNCE - Cake By The Ocean,72,3,9,,"343,681","14,013,554"
266,Khea - Como Le Digo,36,3,8,,"840,062","14,007,333"
267,Cauty - Ta To Gucci (Remix),38,,19,,"666,024","13,995,405"
268,Justin Bieber - What Do You Mean?,72,9,2,(x1),"361,026","13,986,506"
269,Rich Music LTD - Quizas,12,7,7,,"1,334,526","13,962,465"
270,Mau y Ricky - La Boca - Remix,24,,31,,"731,650","13,921,041"
271,Karol G - Ahora Me Llama,42,,18,,"627,213","13,906,427"
272,Ozuna - Tu Foto,17,12,7,,"882,827","13,821,600"
273,Yandel - Como Antes,35,,22,,"640,502","13,768,912"
274,Seven Kayne - Si Te Lastime,48,,33,,"563,833","13,753,389"
275,Bad Bunny - NI BIEN NI MAL,34,,22,,"743,407","13,735,878"
276,Nicki Nicole - Wapo Traketero,30,,15,,"1,045,755","13,649,013"
277,Amenazzy - Baby,35,,26,,"628,065","13,555,660"
278,"Bizarrap - Trueno: Bzrp Freestyle Sessions, Vol. 6",24,,17,,"1,003,555","13,318,601"
279,Charlie Puth - We Don't Talk Anymore,77,,11,,"392,859","13,173,527"
280,Wolfine - Bella - Remix,35,,13,,"689,000","13,132,187"
281,WOS - TERRAZA,41,,34,,"505,659","13,108,125"
282,Nicky Jam - X - Remix,31,1,10,,"801,289","13,092,249"
283,Cosculluela - Te Busco,76,,14,,"277,296","13,060,892"
284,Martin Garrix - In the Name of Love,55,,16,,"435,806","13,053,274"
285,De La Ghetto - La Formula,33,,21,,"672,397","13,004,854"
286,#TocoParaVos - Hasta la luna,87,,15,,"280,748","12,966,887"
287,Manuel Turizo - Esclavo de Tus Besos,34,,21,,"680,674","12,957,117"
288,Maluma - Cuatro Babys,52,,13,,"495,004","12,951,248"
289,Bruno Mars - That's What I Like,58,,28,,"433,458","12,932,945"
290,Ed Sheeran - Nothing On You,20,1,6,,"1,414,180","12,771,988"
291,Mau y Ricky - La Boca,35,,41,,"484,216","12,763,295"
292,Duki - Rockstar,49,,25,,"636,881","12,758,568"
293,Dimelo Flow - El Favor,18,,21,,"878,507","12,673,777"
294,"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",61,,12,,"338,840","12,665,955"
295,Maite Perroni - Loca,50,,35,,"467,983","12,609,950"
296,Charlie Puth - Attention,58,,38,,"400,556","12,457,643"
297,TINI - Oye,12,4,4,,"1,569,180","12,449,814"
298,Maluma - El Perdedor,56,8,3,(x3),"478,951","12,441,817"
299,Jason Derulo - Swalla,44,,25,,"477,789","12,420,986"
300,Brytiago - Asesina - Remix,32,,27,,"583,975","12,411,987"
301,Reik - Indeciso,19,,22,,"808,814","12,394,750"
302,Ozuna - Te Vas,53,2,9,,"415,505","12,357,760"
303,Guaynaa - Rebota - Remix,25,,21,,"831,706","12,345,933"
304,Ozuna - Bebe,41,,29,,"497,780","12,342,964"
305,DJ Snake - Loco Contigo,29,,39,,"641,866","12,198,721"
306,"Bizarrap - Frijo: Bzrp Music Sessions, Vol. 10",14,,11,,"1,179,218","12,163,731"
307,Twenty One Pilots - Stressed Out,81,,15,,"263,528","12,145,156"
308,Los Totora - Márchate ahora,104,3,8,,"215,124","12,080,101"
309,The Chainsmokers - Don't Let Me Down,67,,16,,"357,803","12,034,015"
310,The Weeknd - Starboy,45,1,8,,"537,493","11,997,255"
