119,Loredana - Eiskalt,22,7,2,(x3),"259,903","2,647,356"
120,Jonas Blue - Mama,46,12,4,,"125,762","2,641,197"
121,RAF Camora - Kontrollieren,89,,39,,"47,219","2,634,258"
122,The Chainsmokers - Sick Boy,44,12,1,(x2),"147,452","2,633,461"
123,Summer Cem - Tamam Tamam,56,2,9,,"97,941","2,623,769"
124,Shirin David - Gib Ihm,37,4,3,(x1),"192,939","2,622,136"
125,Billie Eilish - bury a friend,42,2,7,,"171,632","2,619,546"
126,Dua Lipa - IDGAF,52,9,4,,"119,231","2,617,494"
127,Justin Bieber - Sorry,71,17,2,(x5),"93,248","2,606,435"
128,ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),56,13,2,(x2),"130,186","2,595,287"
129,Shawn Mendes - Stitches,84,14,4,,"89,146","2,588,706"
130,Zedd - The Middle,53,4,9,,"94,990","2,583,015"
131,Clean Bandit - Rockabye,44,14,1,(x6),"118,017","2,582,069"
132,Post Malone - Wow.,43,1,8,,"115,563","2,581,304"
133,Juice WRLD - Lucid Dreams,50,,19,,"119,361","2,560,518"
134,Jonas Blue - Fast Car,62,15,3,(x4),"102,025","2,543,887"
135,"G-Eazy - Me, Myself & I",63,16,3,(x4),"100,162","2,524,446"
136,Jason Derulo - Swalla,51,9,7,,"101,695","2,524,256"
137,George Ezra - Shotgun,37,4,6,,"144,539","2,518,572"
138,Charlie Puth - Attention,48,3,10,,"100,817","2,505,094"
139,Capital Bra - Berlin lebt,42,5,1,(x3),"281,578","2,497,947"
140,James Arthur - Say You Won't Let Go,68,11,3,(x4),"86,897","2,496,132"
141,Eminem - River,34,13,1,(x1),"162,872","2,476,826"
142,Lil Nas X - Old Town Road,31,4,5,,"162,057","2,462,035"
143,Kollegah - ,12,1,5,,"1,193,282","2,459,472"
144,Eno - Mercedes,43,1,8,,"131,167","2,458,465"
145,Loredana - Jetzt rufst du an,26,5,3,(x1),"281,543","2,452,456"
146,Macklemore - Glorious,48,6,3,(x1),"106,326","2,435,151"
147,Dardan - Coco Mama,37,1,7,,"182,098","2,428,072"
148,ZAYN - Dusk Till Dawn,37,10,2,(x1),"130,235","2,427,456"
