117,The Weeknd - Can't Feel My Face,78,22,1,(x9),"7,114,781","193,868,013"
118,Gucci Mane - Wake Up in the Sky,48,2,6,,"7,247,234","191,032,682"
119,Justin Bieber - What Do You Mean?,60,22,1,(x4),"9,057,256","190,290,392"
120,NF - Let You Down,70,,11,,"5,384,553","189,552,404"
121,Ed Sheeran - Perfect,72,,13,,"6,031,430","187,417,531"
122,Maroon 5 - Girls Like You,53,4,8,,"8,257,586","186,502,931"
123,21 Savage - a lot,51,4,7,,"9,097,281","185,992,425"
124,Fifth Harmony - Work from Home,59,17,3,(x3),"6,510,692","185,329,830"
125,Drake - Controlla,57,13,4,,"6,574,566","184,953,377"
126,Shawn Mendes - Señorita,28,11,1,(x4),"14,244,170","184,908,142"
127,Drake - Money In The Grave (Drake ft. Rick Ross),29,11,1,(x1),"12,440,511","184,809,570"
128,Ed Sheeran - Thinking out Loud,115,17,2,(x7),"4,508,452","184,360,704"
129,Mike Posner - I Took A Pill In Ibiza - Seeb Remix,64,13,4,,"6,039,332","184,195,931"
130,Ariana Grande - no tears left to cry,55,1,9,,"11,650,452","183,803,365"
131,The Chainsmokers - Roses,77,14,5,,"5,157,265","181,462,282"
132,Demi Lovato - Sorry Not Sorry,56,4,9,,"6,455,445","181,283,460"
133,Post Malone - Circles,18,18,1,(x5),"18,574,069","181,209,825"
134,Lil Uzi Vert - The Way Life Goes,70,3,8,,"6,838,951","181,127,718"
135,Juice WRLD - Robbery,46,6,3,(x1),"10,013,503","180,498,261"
136,G-Eazy - No Limit,53,11,2,(x1),"7,685,058","179,481,474"
137,Chance the Rapper - No Problem,80,,24,,"3,662,804","179,327,797"
138,A Boogie Wit da Hoodie - Look Back At It,53,3,9,,"7,677,329","179,324,699"
139,21 Savage - X,79,,17,,"3,848,737","179,292,836"
140,Post Malone - Go Flex,97,,24,,"4,332,297","178,039,497"
141,Kodak Black - Tunnel Vision,56,5,5,,"7,723,195","177,413,918"
142,A$AP Ferg - Plain Jane,59,3,8,,"6,105,720","176,688,020"
143,Major Lazer - Lean On,86,21,3,(x4),"4,252,753","175,688,423"
144,Migos - Stir Fry,47,9,2,(x2),"9,568,918","175,331,408"
145,Famous Dex - PICK IT UP,60,,14,,"5,281,454","175,105,520"
146,Dua Lipa - New Rules,57,,20,,"4,888,191","174,986,333"
147,Post Malone - Goodbyes (Feat. Young Thug),26,13,1,(x1),"14,539,019","174,545,801"
148,Jonas Brothers - Sucker,43,5,1,(x2),"15,564,538","174,107,973"
149,Dan + Shay - Tequila,87,,60,,"3,016,073","173,536,994"
150,Lil Mosey - Noticed,68,,20,,"5,454,115","172,636,839"
151,Adele - Hello,58,13,1,(x3),"17,646,156","171,827,933"
152,Lady Gaga - Shallow,56,1,10,,"7,200,864","169,176,753"
153,Migos - Walk It Talk It,51,2,6,,"7,899,161","168,702,373"
154,Mustard - Pure Water,49,,13,,"6,023,522","168,404,822"
155,Fetty Wap - 679,74,17,2,(x2),"5,295,548","168,027,302"
156,Billie Eilish - bury a friend,46,2,3,(x1),"12,554,729","167,352,449"
157,Julia Michaels - Issues,59,,11,,"6,108,053","165,823,429"
158,Major Lazer - Cold Water,40,14,1,(x1),"9,327,522","164,475,135"
159,ZAYN - I Don’t Wanna Live Forever (Fifty Shades Darker),54,11,3,(x1),"8,188,724","164,143,317"
160,Lewis Capaldi - Someone You Loved,36,6,6,,"6,707,749","163,998,504"
161,Polo G - Pop Out,41,3,8,,"6,853,272","163,377,882"
162,Migos - T-Shirt,56,3,6,,"6,794,724","163,107,159"
163,Lil Pump - Gucci Gang,35,13,2,(x7),"10,321,915","162,066,988"
164,Khalid - Talk,39,6,6,,"7,292,412","161,991,889"
165,Juice WRLD - Armed And Dangerous,55,2,9,,"7,382,741","161,959,329"
166,Zedd - Stay,44,,12,,"6,479,966","161,924,371"
167,Lil Nas X - Panini,28,10,2,(x2),"12,903,716","161,392,271"
168,The Chainsmokers - Something Just Like This,54,4,2,(x1),"8,955,829","161,350,914"
169,DJ Snake - Let Me Love You,43,15,3,(x2),"7,629,450","160,972,496"
170,Lil Uzi Vert - Money Longer,93,,39,,"2,843,189","160,408,564"
171,Hailee Steinfeld - Starving,60,5,9,,"5,135,599","160,026,110"
172,Young Thug - The London,32,6,1,(x1),"11,666,746","159,540,584"
173,Chris Brown - No Guidance,30,6,5,,"7,607,038","159,477,916"
174,Khalid - Saturday Nights,57,,14,,"5,932,041","158,853,071"
175,Gucci Mane - I Get The Bag,48,1,7,,"6,224,292","157,473,178"
176,"Ariana Grande - break up with your girlfriend, i'm bored",34,7,1,(x1),"22,675,728","155,258,724"
177,Joji - SLOW DANCING IN THE DARK,67,,29,,"4,434,820","154,023,961"
178,Playboi Carti - Magnolia,52,,12,,"5,803,725","152,548,759"
179,Rob $tone - Chill Bill,60,,11,,"4,406,320","152,226,446"
180,Calvin Harris - This Is What You Came For,41,15,4,,"6,356,244","151,085,434"
181,Luke Combs - Beautiful Crazy,77,,61,,"2,916,199","150,739,841"
182,Calboy - Envy Me,52,,22,,"4,508,028","150,615,670"
183,Calvin Harris - Slide,40,3,8,,"6,424,986","150,485,893"
184,Juice WRLD - Lean Wit Me,57,,28,,"4,431,545","150,436,439"
185,Shawn Mendes - Stitches,79,13,6,,"4,430,233","149,148,290"
186,Charlie Puth - Attention,50,,16,,"5,044,755","148,634,446"
187,"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",63,9,6,,"6,126,246","148,595,604"
188,Young Thug - pick up the phone,79,,31,,"2,936,963","148,437,970"
189,Mariah Carey - All I Want for Christmas Is You,41,10,2,(x2),"9,806,687","148,200,100"
190,Dean Lewis - Be Alright,67,,31,,"4,148,356","147,858,389"
191,Lil Skies - Nowadays,63,,30,,"4,036,634","147,058,417"
192,Lukas Graham - 7 Years,60,11,2,(x2),"6,546,742","146,641,082"
193,Ed Sheeran - I Don't Care,33,8,1,(x1),"14,218,045","146,365,764"
194,Bad Bunny - MIA,41,3,2,(x1),"12,325,911","144,905,358"
195,"gnash - i hate u, i love u",55,,16,,"3,774,988","144,619,389"
196,Dan + Shay - Speechless,73,,81,,"2,454,224","144,208,976"
197,Jay Rock - King's Dead,41,4,7,,"7,601,008","143,963,758"
198,Drake - Portland,46,4,2,(x1),"11,012,332","143,404,773"
199,Rae Sremmurd - Swang,56,,22,,"4,579,410","143,076,709"
200,Lil Xan - Betrayed,53,,23,,"4,492,879","142,322,935"
201,Sia - Cheap Thrills,52,,11,,"5,106,989","142,005,855"
202,Hailee Steinfeld - Let Me Go,49,,19,,"4,589,237","141,854,744"
203,The Weeknd - I Feel It Coming,45,3,5,,"7,280,908","141,296,743"
204,DJ Khaled - Wild Thoughts,34,10,2,(x1),"10,111,991","140,914,647"
205,Lil Uzi Vert - You Was Right,73,,28,,"3,135,938","140,848,400"
206,Kendrick Lamar - LOYALTY. FEAT. RIHANNA.,47,2,4,,"13,354,409","140,602,135"
207,The Weeknd - Call Out My Name,43,3,1,(x1),"18,660,722","140,264,646"
208,Sam Smith - Dancing With A Stranger,46,,12,,"7,123,194","140,116,623"
209,Billie Eilish - ocean eyes,72,,78,,"2,613,745","140,022,815"
210,Kiiara - Gold,58,,20,,"3,725,540","139,182,070"
211,Migos - MotorSport,44,2,9,,"6,393,160","138,616,012"
212,Jack Ü - Where Are Ü Now,67,19,4,,"3,593,258","138,235,814"
